,Price,Prod. year,Leather interior,Mileage,Cylinders,Airbags,Class_High,Class_Highest,Class_Low,Class_Lowest,Class_MidHigh,Class_MidLow,CNG,Diesel,Hybrid,Hydrogen,LPG,Plug-in Hybrid,turbo,Manual,Tiptronic,Variator,Right wheel,Expensive_color
6617,16621,2011,0,0.549689654,0.333333333,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6618,29793,2006,1,0.269118893,0.466666667,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6619,37959,2016,1,0.156406747,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,27679,2012,1,0.20012139,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,1725,2013,1,0.541842262,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6622,30734,2014,1,0.573105861,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6623,45473,2014,1,0.495293282,0.2,0.375,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6624,4234,2012,1,0.597292206,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6625,20385,2015,1,0.18186425,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6626,5488,2001,1,0.420856142,0.2,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6627,941,2015,1,0.538461098,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,46258,2016,1,0.280570761,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6629,8781,2012,0,0.249078125,0.2,0.125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6630,17562,2014,1,0.313781178,0.2,0.375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6631,10976,2005,0,0.486704381,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6632,34497,2012,1,0.051533405,0.333333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6633,42538,2017,1,0.025766703,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,39201,2011,1,0.382492385,0.333333333,0.6875,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6635,18189,2014,0,0.369322737,0.2,0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6636,784,2017,1,0.233160028,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6637,14740,2005,1,0.160326149,0.733333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6638,32929,2017,1,0.20613362,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6639,2352,2015,1,0.231488056,0.333333333,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6640,1725,2013,1,0.538793202,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6641,12777,2010,1,0.23898044,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6642,1019,2017,1,0.073392158,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6643,18503,2013,1,0.157463182,0.2,0.75,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6644,1176,2012,1,0.382506699,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,7500,2000,1,0.53537482,0.2,0.25,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6646,11200,2013,1,0.229037356,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6647,13485,2010,1,0.125606949,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6648,19444,2013,1,0.290147386,0.2,0.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6649,16308,2010,0,0.463800646,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6650,1490,2013,1,0.441226151,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,706,2015,1,0.29461934,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,26657,2011,1,0.523922952,0.333333333,0.625,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6653,7370,2007,1,0.197888276,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6654,8781,2000,1,0.002862967,0.466666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6655,20385,2008,1,0.649893498,0.466666667,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6656,14113,2015,1,0.09457525,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6657,1725,2012,1,0.517220746,0.466666667,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6658,5018,2013,1,0.545535489,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6659,22894,2018,1,0.059415153,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6660,7370,2011,1,0.498445409,0.333333333,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6661,7213,2003,0,0.724425116,0.2,0.0625,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6662,17415,2009,1,0.217551133,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6663,12585,2011,1,0.735433224,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6664,2587,2017,1,0.242756694,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6665,549,2011,1,0.619975493,0.2,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,706,2014,1,0.463892261,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6667,28523,2011,1,0.23476329,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6668,1411,2015,1,0.249398777,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6669,1411,2009,1,0.76172385,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6670,12231,2004,1,0.626989762,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6671,22580,2010,1,0.577174137,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6672,41811,2017,1,0.419836925,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6673,15681,2017,1,0.308161174,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6674,15423,2012,1,0.373365246,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6675,10506,2014,1,0.407145393,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6676,31797,2016,1,0.458074712,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,11133,2014,1,0.513561874,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6678,3607,2015,1,0.575616683,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6679,9722,2018,1,0.365071231,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6680,25402,2013,1,0.429445042,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6681,24462,2012,1,0.277610453,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6682,13799,2012,1,0.744371407,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6683,2587,2015,1,0.387674355,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6684,7500,2005,0,0.052964889,0.2,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6685,22197,2012,1,0.143148347,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6686,1176,2010,1,0.369809441,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6687,19130,2014,1,0.102494217,0.2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6688,29793,2014,1,0.627075651,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6689,706,2008,1,0.351784201,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6690,5331,2007,1,0.14674996,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6691,3607,2011,1,0.483744074,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6692,39493,2016,1,0.460740134,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6693,1803,2010,1,0.74124791,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6694,941,2014,1,0.528122924,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6695,1019,2013,1,0.395198232,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6696,549,2018,1,0.212277547,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6697,28382,2016,1,0.155507776,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6698,20698,2012,1,0.53537482,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6699,7840,2001,0,0.658482398,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6700,549,2008,1,0,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6701,15681,2007,0,0.515334051,0.333333333,0.25,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
6702,21326,2014,1,0.40367834,0.2,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6703,17249,2008,0,0.420856142,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6704,38500,2014,1,0.249078125,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6705,14740,2011,0,0.824534482,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6706,3763,2014,1,0.270155287,0.333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6707,862,2008,1,0.753504272,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6708,5645,2010,1,0.758334097,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6709,7527,2019,1,0.079178214,0.2,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6710,21953,2014,0,0.045807471,0.466666667,0.625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6711,36065,2014,1,0.198091546,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6712,26657,2004,0,0.858890085,0.2,0.0625,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6713,549,2013,1,0.433985708,0.333333333,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6714,15000,2008,1,0.60239115,0.333333333,0.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6715,17158,2010,1,0.351400563,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,12231,2005,0,0.412267241,0.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6717,11917,2003,1,0.429445042,0.733333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6718,14897,2010,1,0.168806257,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6719,23521,2013,1,0.257667025,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6720,17876,2012,0,0.409404274,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6721,2901,2012,1,0.41914695,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6722,18817,2018,1,0.100369895,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6723,36065,2010,1,0.650466091,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6724,862,2014,1,0.373554202,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6725,21012,2014,0,0.458074712,0.2,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6726,13172,2009,1,0.240993106,0.2,0.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6727,20005,2012,1,0.300602941,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6728,17249,2011,1,0.435170976,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6729,21950,2011,0,0.357870869,0.2,0.125,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6730,20385,2005,1,0.526785919,0.333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6731,14426,2012,1,0.378014704,0.2,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6732,45436,2011,1,0.369829482,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6733,30063,2014,1,0.343556034,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6734,36692,2013,0,0.343556034,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6735,5620,2013,1,0.31626337,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6736,15367,2013,1,0.513043677,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6737,17923,2014,1,0.366007421,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6738,3450,2017,1,0.173959598,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,22063,2010,1,0.40729713,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6740,2901,2012,1,0.41914695,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6741,28909,2017,1,0.280570761,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6742,14426,2014,1,0.483910126,0.2,0.25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6743,39161,2017,1,0.208996587,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6744,16308,2008,0,0.515334051,0.2,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6745,43278,2011,1,0.458469801,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6746,941,2016,1,0.729498294,0.466666667,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6747,34497,2013,0,0.18709489,0.2,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6748,36426,2018,1,0.102044731,0.2,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6749,12701,2015,1,0.335419482,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6750,46414,2015,1,0.182213532,0.2,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6751,45160,2015,1,0.564972172,0.2,0.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6752,2901,2018,1,0.130247818,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6753,1882,2017,1,0.13648336,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6754,21639,2016,0,0.097340876,0.2,0.4375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6755,1646,2016,1,0.169198484,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6756,17249,2012,0,0.06413046,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6757,31361,2014,1,0.177503951,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6758,25591,2014,1,0.400815373,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6759,6429,2010,1,0.310680585,0.333333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6760,15053,2001,0,0.72492041,0.2,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6761,22649,2011,1,0.406541307,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6762,16590,2011,1,0.121432743,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6763,10663,2014,0,0.326378232,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6764,11604,2010,0,0.449485811,0.2,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6765,15991,2007,0,0.801630746,0.2,0.125,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6766,4861,2011,1,0.273671011,0.2,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6767,627,2012,1,0.551645061,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6768,8311,2016,1,0.313652344,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6769,17249,2010,0,0.732919539,0.333333333,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6770,14113,2013,0,0.429445042,0.2,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6771,36827,2017,1,0.392226472,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6772,40340,2016,1,0.169693777,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6773,25089,2012,1,0.246215158,0.333333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6774,23834,2012,0,0.40367834,0.2,0.125,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6775,11917,2013,1,0.090730286,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,862,2008,1,0.753504272,0.466666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6777,18817,2018,1,0.100369895,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6778,13808,2016,1,0.109382515,0.2,0.25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6779,5488,2014,1,0.314348045,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6780,9722,2012,0,0.372185703,0.2,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6781,35570,2017,1,0.280227205,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6782,706,2013,1,0.301550583,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6783,17876,2019,1,0.057167724,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6784,18189,2014,1,0.717147454,0.2,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6785,24775,2013,1,0.13169648,0.2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6786,22825,2012,1,0.393466137,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6787,16935,2015,1,0.271835849,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6788,38213,2018,1,0,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6789,44134,2016,1,0.140027714,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6790,9565,2017,1,0.16685944,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,6272,2004,0,0.489567348,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6792,44247,2015,1,0.440776666,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6793,23834,2016,0,0.293454112,0.2,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6794,6429,2003,0,0.490537894,0.2,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6795,17719,2013,1,0.260529992,0.2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6796,14081,2010,1,0.357441424,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6797,23994,2016,1,0.360086805,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6798,13172,2003,0,0.54396372,0.333333333,0.3125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6799,45376,2016,1,0.313340281,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6800,33707,2017,1,0.410961728,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6801,23521,2010,0,0.501019216,0.2,0.125,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6802,16465,2016,0,0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6803,40142,2014,1,0.211859554,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6804,11917,2010,1,0.175305192,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6805,11604,2016,1,0.091529053,0.2,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6806,1019,2015,1,0.108180069,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6807,14376,2011,1,0.224184627,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6808,35438,2008,1,0.417993175,0.466666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,7150,2012,0,0.369322737,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6810,34497,2017,0,0.068711207,0.333333333,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6811,24148,2016,0,0.029202263,0.2,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6812,14426,2011,0,0.558851149,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6813,11133,2014,1,0.251941092,0.2,0.625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6814,8624,2012,1,0.179362016,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6815,21953,2016,1,0.222166235,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6816,39458,2016,1,0.201149195,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6817,2822,2019,1,0.112382905,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6818,3763,2014,1,0.270155287,0.333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,19864,2015,1,0.14977039,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6820,15000,2009,1,0.858890085,0.2,0.75,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
6821,7683,2005,1,0.060122306,0.2,0.1875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6822,15681,2013,0,0.380202011,0.2,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6823,11604,2012,0,0.194681753,0.2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6824,10663,2009,1,0.244042166,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6825,25083,2016,1,0.381347198,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6826,18817,2011,1,0.171778017,0.2,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6827,10506,2014,0,0.249078125,0.2,0.125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6828,21326,2016,0,0.229037356,0.2,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6829,30596,2016,1,0.205194567,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,1019,2013,1,0.395198232,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6831,38445,2016,1,0.270716429,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6832,43905,2016,0,0.191818786,0.2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6833,15681,2012,0,0.549689654,0.2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6834,9565,2017,1,0.270089439,0.2,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6835,5331,2000,0,0.565312865,0.2,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6836,4861,2010,1,0.758334097,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6837,35269,2016,1,0.400815373,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6838,7056,2011,0,0.730056572,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6839,17249,2008,1,0.696273562,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6840,3763,2013,1,0.917735508,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6841,12544,2005,1,0.463800646,0.333333333,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6842,18817,2011,1,0.200407686,0.333333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
